id,asin,rv_stars_rating,rv_titre,rv_date,rv_pays,rv_achat,rv_body,rv_utile,rv_lien
42,B07ZHJFH4W,"1,0","Je ne recommande pas ce téléviseur qui est très intéressant au niveau du prix par rapport au service et qualité d’image qu’elle propose, MAIS la qualité de ce produit est à fuir, j’ai reçu la tv il y a moins de deux mois, je n’utilise pas souvent ce téléviseur car je suis souvent en déplacement, bref c’est inamissible qu’un produit à plus de 400€ tombe en panne !! Écran noir par ma grande surprise aujourd’hui en allumant le téléviseur, ce qui m’est dû aucune utilité bien évidemment, j’espère que le SAV fera le nécessaire ! Je conseille donc aux acheteurs potentiels de passer votre chemin et de rajouter 100-150€ de plus pour un téléviseur d’une meilleure qualité !",21/11/2021,France,Achat vérifié,"Je ne recommande pas ce téléviseur qui est très intéressant au niveau du prix par rapport au service et qualité d’image qu’elle propose, MAIS la qualité de ce produit est à fuir, j’ai reçu la tv il y a moins de deux mois, je n’utilise pas souvent ce téléviseur car je suis souvent en déplacement, bref c’est inamissible qu’un produit à plus de 400€ tombe en panne !! Écran noir par ma grande surprise aujourd’hui en allumant le téléviseur, ce qui m’est dû aucune utilité bien évidemment, j’espère que le SAV fera le nécessaire ! Je conseille donc aux acheteurs potentiels de passer votre chemin et de rajouter 100-150€ de plus pour un téléviseur d’une meilleure qualité !",,/gp/customer-reviews/R146APVN6LEUYU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
43,B07ZHJFH4W,"5,0","j'avais acheté ce TV pour Netflix et bluray. totalement satisfait après 15 jours d'utilisation. Très belle image, bon son, à défaut d'être parfait. Livré 15 jours avant la date prévue, c'est à dire 5 jours après avoir passé la commande, par transporteur TNT. Je le recommande vivement au point que j'ai acheté le même modèle pour une amie!",31/5/2020,France,Achat vérifié,"j'avais acheté ce TV pour Netflix et bluray. totalement satisfait après 15 jours d'utilisation. Très belle image, bon son, à défaut d'être parfait. Livré 15 jours avant la date prévue, c'est à dire 5 jours après avoir passé la commande, par transporteur TNT. Je le recommande vivement au point que j'ai acheté le même modèle pour une amie!",,/gp/customer-reviews/R2FOK3HUTSK1P1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
44,B07ZHJFH4W,"5,0",Franchement très satisfait de ce poste TV  CHiQ Android 43 pouce Question de livraison impéccable le colis et Arrivé avec son colis d'origine usine en très bonne état intérieure du carton bien calé chaque coin  avec des Protection épaisse de polystyrène qui s'enboite à chaque coins des coin de la TV question du colis aucun cous de transport  très satisfait .,16/5/2020,France,Achat vérifié,Franchement très satisfait de ce poste TV  CHiQ Android 43 pouce Question de livraison impéccable le colis et Arrivé avec son colis d'origine usine en très bonne état intérieure du carton bien calé chaque coin  avec des Protection épaisse de polystyrène qui s'enboite à chaque coins des coin de la TV question du colis aucun cous de transport  très satisfait .,,/gp/customer-reviews/R3P9CFKYDTSW75/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
45,B07ZHJFH4W,"4,0","Pour le prix, je ne m’attendais pas à plus, la qualité est bonne voir très bonne, même le son reste correct pour des gens qui ne demandent pas trop, j’ai barre son avec en Bluetooth mais je ne l’active même pas toujours car le son de la télé me convient.",15/12/2021,France,Achat vérifié,"Pour le prix, je ne m’attendais pas à plus, la qualité est bonne voir très bonne, même le son reste correct pour des gens qui ne demandent pas trop, j’ai barre son avec en Bluetooth mais je ne l’active même pas toujours car le son de la télé me convient.",,/gp/customer-reviews/R1JHJD6BSRMGFS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
46,B07ZHJFH4W,"5,0","J'ai acheté la tv chiq 55 pouces , qui était très bien ,malheureusement je suis tombe sur une tv ayant de leger soucis , le sav tres reactif et prend tout en charge , mais apres plusieurs reparations celle ci avait tjrs quelques soucis , le sav a procédé au remboursement total apres 1 ans et demi de la date d'achat.",3/9/2021,France,Achat vérifié,"J'ai acheté la tv chiq 55 pouces , qui était très bien ,malheureusement je suis tombe sur une tv ayant de leger soucis , le sav tres reactif et prend tout en charge , mais apres plusieurs reparations celle ci avait tjrs quelques soucis , le sav a procédé au remboursement total apres 1 ans et demi de la date d'achat.",,/gp/customer-reviews/R1S1NIQ06GL47S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
47,B07ZHJFH4W,"5,0",Entièrement satisfaite de mon achat. La mise en service n'a pas été compliquée les étapes s'inscrivent sur le televiseur pas à pas. Pas le recul suffisant pour émettre une opinion sans failles mais pour le moment OK très bon produit. J'étais pourtant réticente quant à la marque.,1/2/2021,France,Achat vérifié,Entièrement satisfaite de mon achat. La mise en service n'a pas été compliquée les étapes s'inscrivent sur le televiseur pas à pas. Pas le recul suffisant pour émettre une opinion sans failles mais pour le moment OK très bon produit. J'étais pourtant réticente quant à la marque.,,/gp/customer-reviews/RXAGIW2DGUSG0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
48,B07ZHJFH4W,"5,0","Pas évident pour ma génération mais facile quand même,attention si vous choisissez satellite vous ne pourrez pas revenir sur Antenne hertzienne,aussi il vous faudra la carte transat a 79 euros",3/5/2022,France,Achat vérifié,"Pas évident pour ma génération mais facile quand même,attention si vous choisissez satellite vous ne pourrez pas revenir sur Antenne hertzienne,aussi il vous faudra la carte transat a 79 euros",,/gp/customer-reviews/R2FTWGHFO3JDN0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
49,B07ZHJFH4W,"1,0","Alors voilà, j’ai acheté cet article il y a quelques mois, tout allait très bien les deux premiers mois, ensuite des bugs sans arrêt, impossible de regarder un film en entier sans que ça coupe.",17/4/2021,France,Achat vérifié,"Alors voilà, j’ai acheté cet article il y a quelques mois, tout allait très bien les deux premiers mois, ensuite des bugs sans arrêt, impossible de regarder un film en entier sans que ça coupe.",Une personne a trouvé cela utile,/gp/customer-reviews/R1A6Q30UBQCAIR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
50,B07ZHJFH4W,"5,0","J’ai commandé cette TV 4K 43"" avec un peu d’appréhension car je ne connaissais pas cette marque. Au final, vous pouvez y aller les yeux fermés. Téléviseur de qualité, fournis de belles images et un son plutôt correct pour le prix de la TV. Je recommande. Facile d’utilisation",21/11/2021,France,Achat vérifié,"J’ai commandé cette TV 4K 43"" avec un peu d’appréhension car je ne connaissais pas cette marque. Au final, vous pouvez y aller les yeux fermés. Téléviseur de qualité, fournis de belles images et un son plutôt correct pour le prix de la TV. Je recommande. Facile d’utilisation",,/gp/customer-reviews/R2JP3Q15MN5E9M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
51,B07ZHJFH4W,"5,0",Au bout de deux semaines la télécommande ne marche plus je ne sais pas quoi faire car y’a pas de bouton pour la télé il y en a un seul et il marche même pas on peut Même pas changé je ne sais pas quoi faire j’ai acheté une télécommande universelle j’espère que ça va marcher et c’est dommage car la télé est super,2/12/2020,France,Achat vérifié,Au bout de deux semaines la télécommande ne marche plus je ne sais pas quoi faire car y’a pas de bouton pour la télé il y en a un seul et il marche même pas on peut Même pas changé je ne sais pas quoi faire j’ai acheté une télécommande universelle j’espère que ça va marcher et c’est dommage car la télé est super,,/gp/customer-reviews/R24NQJCPJNSHNR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
52,B07ZHJFH4W,"5,0",Je l'utilise pour regarder toute les émissions via Internet et médias sociaux avec un mini PC. via les HDMI. Fonctionne avec la TNT avec une mini Antenne intérieur. Et bien sur Netflix YouTube et PrimVideo. Téléviseur parfait qui a été livré avec 2 jours d'avance.,8/12/2021,France,Achat vérifié,Je l'utilise pour regarder toute les émissions via Internet et médias sociaux avec un mini PC. via les HDMI. Fonctionne avec la TNT avec une mini Antenne intérieur. Et bien sur Netflix YouTube et PrimVideo. Téléviseur parfait qui a été livré avec 2 jours d'avance.,,/gp/customer-reviews/R2Y5TGED2TP9NN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
53,B07ZHJFH4W,"4,0","Voici maintenant quelques mois que je l’ai elle est top… mais depuis peu elle grésille de temps en temps, ou sinon l’image saute… mais sinon je recommande !",19/2/2022,France,Achat vérifié,"Voici maintenant quelques mois que je l’ai elle est top… mais depuis peu elle grésille de temps en temps, ou sinon l’image saute… mais sinon je recommande !",,/gp/customer-reviews/RPV4QJ5QUY9KZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
54,B07ZHJFH4W,"4,0","Très bonne télé. Très bon rapport qualité / prix. Très satisfait pour l’instant. A voir la solidité dans le temps. Bonne image. Bonne taille d’écran. Son convenable mais on la branche sur un enceinte. Télé connectée parfaite pour les plateformes, Prime, YouTube, etc... et les TV thématiques, arte TV, France tv, Redbull Tv par exemple...",20/11/2020,France,Achat vérifié,"Très bonne télé. Très bon rapport qualité / prix. Très satisfait pour l’instant. A voir la solidité dans le temps. Bonne image. Bonne taille d’écran. Son convenable mais on la branche sur un enceinte. Télé connectée parfaite pour les plateformes, Prime, YouTube, etc... et les TV thématiques, arte TV, France tv, Redbull Tv par exemple...",Une personne a trouvé cela utile,/gp/customer-reviews/RSE3ROUVN5PWQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
55,B07ZHJFH4W,"5,0",Transporteur UPS la galère si vous êtes absent...,16/12/2021,France,Achat vérifié,Transporteur UPS la galère si vous êtes absent...,,/gp/customer-reviews/R3TJ2A5P5FXKX4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
56,B07ZHJFH4W,"1,0","Erreur de description, ce téléviseur n'est pas btooth",6/7/2021,France,Achat vérifié,"Erreur de description, ce téléviseur n'est pas btooth",Une personne a trouvé cela utile,/gp/customer-reviews/RHJWN8COQHMN3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
57,B07ZHJFH4W,"4,0","Très grande télé avec une belle qualité d’image facile à utiliser la télécommande est fournie avec des piles, je l’ai acheté pour regarder des séries sur netflix amazon et aussi regarder la télé en direct avec l’application Molotov donc je suis très contente seul petit bémol c’est le son qui a une qualité moyenne mais pour une chambre ça me convient parfaitement sinon il suffit juste de rajouter une barre de son je recommande",11/5/2020,France,Achat vérifié,"Très grande télé avec une belle qualité d’image facile à utiliser la télécommande est fournie avec des piles, je l’ai acheté pour regarder des séries sur netflix amazon et aussi regarder la télé en direct avec l’application Molotov donc je suis très contente seul petit bémol c’est le son qui a une qualité moyenne mais pour une chambre ça me convient parfaitement sinon il suffit juste de rajouter une barre de son je recommande",,/gp/customer-reviews/R1XUBOSI3V0R80/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
58,B07ZHJFH4W,"2,0",Mon ancien écran Philiips 1080p (pas de 4k) avez 1 image bien + belle et surtout + net !!! Le comble !!!! Je suis extrêmement déçu ! 👎👎👎😌 j'ai pourtant essayé tout les réglages possible...,13/12/2020,France,Achat vérifié,Mon ancien écran Philiips 1080p (pas de 4k) avez 1 image bien + belle et surtout + net !!! Le comble !!!! Je suis extrêmement déçu ! 👎👎👎😌 j'ai pourtant essayé tout les réglages possible...,,/gp/customer-reviews/RHOVQHE7IXUXK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
59,B07ZHJFH4W,"5,0",La télé fonctionne bien même si la qualité de l'image (couleurs et lumière) n'est pas au top mais on en a pour son prix ;),9/7/2021,France,Achat vérifié,La télé fonctionne bien même si la qualité de l'image (couleurs et lumière) n'est pas au top mais on en a pour son prix ;),,/gp/customer-reviews/R2G4G3FCUVJT6N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
60,B07ZHJFH4W,"5,0","Télévision de bonne qualité, avec toutes les options récentes. Possibilité de faire des recherches sur internet depuis la TV, qualité d’image est parfaite, le son est amplifié, j’ai rien à dire de plus tout est parfait.",13/12/2021,France,Achat vérifié,"Télévision de bonne qualité, avec toutes les options récentes. Possibilité de faire des recherches sur internet depuis la TV, qualité d’image est parfaite, le son est amplifié, j’ai rien à dire de plus tout est parfait.",,/gp/customer-reviews/R2SZJUKZ4EX995/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
61,B07ZHJFH4W,"5,0",Cette télévision est vraiment au top par rapport à ce que je voulais... installation et utilisation ultra simple. Qualité au top.,2/3/2022,France,Achat vérifié,Cette télévision est vraiment au top par rapport à ce que je voulais... installation et utilisation ultra simple. Qualité au top.,,/gp/customer-reviews/R3P1WKDNE7AVE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
62,B07ZHJFH4W,"1,0",reçus la télé 2 jours avant mais sans câble d’alimentation....,20/8/2020,France,Achat vérifié,reçus la télé 2 jours avant mais sans câble d’alimentation....,Une personne a trouvé cela utile,/gp/customer-reviews/R308DP4XXO0N9Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
63,B07ZHJFH4W,"1,0",article endommagé,29/6/2021,France,Achat vérifié,article endommagé,Une personne a trouvé cela utile,/gp/customer-reviews/R2EK43649VFKQM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
64,B07ZHJFH4W,"4,0",J ai perdu la télécommande donc je ne peux pas allumer la télé j ai cherché sur Amazon et sur internet la marque chiq introuvable j ai même essayé avec deux télécommande universelle ça marche pas aussi avec application télécommande est-ce que vous avez une solution où puis je acheter la télécommande chiq!!!????,17/11/2020,France,Achat vérifié,J ai perdu la télécommande donc je ne peux pas allumer la télé j ai cherché sur Amazon et sur internet la marque chiq introuvable j ai même essayé avec deux télécommande universelle ça marche pas aussi avec application télécommande est-ce que vous avez une solution où puis je acheter la télécommande chiq!!!????,Une personne a trouvé cela utile,/gp/customer-reviews/R274RNKA1IB4V4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
65,B07ZHJFH4W,"5,0","rapport qualité prix excellent, livraison amazon pime du jour au lendemain parfait. cette TV est peut etre un peu trop plastique (""cheap""), mais le rapport qualité prix est au rendez vous. je l'ai prise pour ma chambre. elle fonctionne parfaitement. netfix, amazon, tuner TV rapide... bref que du bonheur pour un tarif aussi bas. alors bravo !",27/9/2020,France,Achat vérifié,"rapport qualité prix excellent, livraison amazon pime du jour au lendemain parfait. cette TV est peut etre un peu trop plastique (""cheap""), mais le rapport qualité prix est au rendez vous. je l'ai prise pour ma chambre. elle fonctionne parfaitement. netfix, amazon, tuner TV rapide... bref que du bonheur pour un tarif aussi bas. alors bravo !",Une personne a trouvé cela utile,/gp/customer-reviews/R1QHXLCDJ9FQU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
66,B07ZHJFH4W,"5,0",Tip top pour le prix !!,12/10/2020,France,Achat vérifié,Tip top pour le prix !!,Une personne a trouvé cela utile,/gp/customer-reviews/R3SA2ZRQINT6LU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
67,B07ZHJFH4W,"4,0","Télévision d'appoint dans une chambre avec un support tv sur pied, c'est le cinéma à portée de main...",3/4/2021,France,Achat vérifié,"Télévision d'appoint dans une chambre avec un support tv sur pied, c'est le cinéma à portée de main...",,/gp/customer-reviews/R1JOCCT86E3K4U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
68,B07ZHJFH4W,"5,0",Qualité au top j'en suis fou depuis que je l'ai la 4k est juste magique par contre niveau eco je sais ce n'est pas top mais bon  happy quand même,14/9/2021,France,Achat vérifié,Qualité au top j'en suis fou depuis que je l'ai la 4k est juste magique par contre niveau eco je sais ce n'est pas top mais bon  happy quand même,,/gp/customer-reviews/R2F327AG6JMPFE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
69,B07ZHJFH4W,"4,0","Je suis satisfait de cette télé. L'image est parfaite. Le son aussi. A ce prix là, je recommande cette télé.",24/11/2020,France,Achat vérifié,"Je suis satisfait de cette télé. L'image est parfaite. Le son aussi. A ce prix là, je recommande cette télé.",,/gp/customer-reviews/R2MO807WJRHVUD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
70,B07ZHJFH4W,"5,0",Un bémol toutefois. Je n'arrive pas à allumer le téléviseur par la touche centrale situé sous le téléviseur. Es ce un problème d'usine ?,29/12/2020,France,Achat vérifié,Un bémol toutefois. Je n'arrive pas à allumer le téléviseur par la touche centrale situé sous le téléviseur. Es ce un problème d'usine ?,,/gp/customer-reviews/R155KC74Z6Y8HP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
71,B07ZHJFH4W,"1,0","À la réception de la télévision, le dysfonctionnement de la télécommande est évident.",9/9/2020,France,Achat vérifié,"À la réception de la télévision, le dysfonctionnement de la télécommande est évident.",Une personne a trouvé cela utile,/gp/customer-reviews/R2XZPJ9N1JQNAQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
72,B07ZHJFH4W,"5,0","Qualité d'image niquel, le son est plutôt moyen mais cela ne me dérange pas j'ai une enceinte bluetooth soundcore 2 qui faisait largement l'affaire (remplacé depuis peu par la motion+)",23/7/2020,France,Achat vérifié,"Qualité d'image niquel, le son est plutôt moyen mais cela ne me dérange pas j'ai une enceinte bluetooth soundcore 2 qui faisait largement l'affaire (remplacé depuis peu par la motion+)",,/gp/customer-reviews/R2CD44LEPIYTNN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
73,B07ZHJFH4W,"1,0","TV très lente à s'allumer, la télécommande n'est pas réactive. Ne s'allume plus après 3 mois d'achat. J'essaye de faire fonctionner la garantie mais le site est incompréhensible car traduit du chinois au français automatiquement. Je déconseille cette marque.",12/1/2022,France,Achat vérifié,"TV très lente à s'allumer, la télécommande n'est pas réactive. Ne s'allume plus après 3 mois d'achat. J'essaye de faire fonctionner la garantie mais le site est incompréhensible car traduit du chinois au français automatiquement. Je déconseille cette marque.",,/gp/customer-reviews/R2KORYEI2FWOLY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
74,B07ZHJFH4W,"3,0",Bon produit jusqu'à aujourd'hui tombe en panne moins de 2 ans après l'achat...écran noir plus du tout d'image ! Dommage !,11/1/2022,France,Achat vérifié,Bon produit jusqu'à aujourd'hui tombe en panne moins de 2 ans après l'achat...écran noir plus du tout d'image ! Dommage !,,/gp/customer-reviews/RI2QFSXYC61UD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
75,B07ZHJFH4W,"4,0",Livraison rapide. Service parfait. Mise en route facile. Image superbe. Le son n'est pas terrible mais comme ça passe par la box c'est pas grave. Excellent rapport qualité prix.,26/3/2021,France,Achat vérifié,Livraison rapide. Service parfait. Mise en route facile. Image superbe. Le son n'est pas terrible mais comme ça passe par la box c'est pas grave. Excellent rapport qualité prix.,,/gp/customer-reviews/R2BZ4P1JZ4IBA7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
76,B07ZHJFH4W,"4,0",Bien pour des besoins basiques.,14/2/2022,France,Achat vérifié,Bien pour des besoins basiques.,,/gp/customer-reviews/R2WPX31NWE06IM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
77,B07ZHJFH4W,"1,0",la tv est inutilisable car la télécommande ne fonctionne pas et aucun télécommande universel est compatible.,13/2/2021,France,Achat vérifié,la tv est inutilisable car la télécommande ne fonctionne pas et aucun télécommande universel est compatible.,Une personne a trouvé cela utile,/gp/customer-reviews/R2DPZG5IYPL2QB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
78,B07ZHJFH4W,"3,0",elle fonctionne très bien à part que si je passe par le menu de la télé pour accéder à Netflix ça beug je dois utiliser ma télécommande de ma box Dommage,22/11/2021,France,Achat vérifié,elle fonctionne très bien à part que si je passe par le menu de la télé pour accéder à Netflix ça beug je dois utiliser ma télécommande de ma box Dommage,,/gp/customer-reviews/R3TJHO7X997SM8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
79,B07ZHJFH4W,"5,0","J'ai installé cette TV dans notre chambre. Pour le prix, j'en suis agréablement surpris. La qualité est au RDV. Sa technologie est top. Elle se manipule comme un smartphone. Je la recommande.",18/9/2020,France,Achat vérifié,"J'ai installé cette TV dans notre chambre. Pour le prix, j'en suis agréablement surpris. La qualité est au RDV. Sa technologie est top. Elle se manipule comme un smartphone. Je la recommande.",,/gp/customer-reviews/R2VGVKXMEE050Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
80,B07ZHJFH4W,"1,0",Reçu la télé avec l'écran casser. Je la renvoie.,4/3/2021,France,Achat vérifié,Reçu la télé avec l'écran casser. Je la renvoie.,Une personne a trouvé cela utile,/gp/customer-reviews/RE2PT89CKH6N7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
81,B07ZHJFH4W,"3,0","Je me connecte avec succès à mon réseau WiFi avec la télé mais c'est écrit ""pas accès internet"" je ne peux donc rien faire avec...",7/9/2021,France,Achat vérifié,"Je me connecte avec succès à mon réseau WiFi avec la télé mais c'est écrit ""pas accès internet"" je ne peux donc rien faire avec...",Une personne a trouvé cela utile,/gp/customer-reviews/R9JIBERC6RJ2Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
82,B07ZHJFH4W,"3,0","Le téléviseur ne s'allume jamais du premier coup avec la télécommande, il faut s'y reprendre 5 ou 6 fois, ce qui est très pénible.",16/8/2020,France,Achat vérifié,"Le téléviseur ne s'allume jamais du premier coup avec la télécommande, il faut s'y reprendre 5 ou 6 fois, ce qui est très pénible.",,/gp/customer-reviews/R2ZX5KTFIVTTFQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
83,B07ZHJFH4W,"5,0",je ne regrette pâs mon achat tout est parfait,4/3/2022,France,Achat vérifié,je ne regrette pâs mon achat tout est parfait,,/gp/customer-reviews/RXCO2PIUVTIU5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
84,B07ZHJFH4W,"2,0",Je suis pas content du tout de cette télévision.Qualité d'image est pas terrible et le son est un peu bizarre comme il vient d'une caverne.Démarrage du mode en veille prend une minute.Les boutons du télécommande sont très petits.,17/4/2020,France,Achat vérifié,Je suis pas content du tout de cette télévision.Qualité d'image est pas terrible et le son est un peu bizarre comme il vient d'une caverne.Démarrage du mode en veille prend une minute.Les boutons du télécommande sont très petits.,,/gp/customer-reviews/R2L8QR4L59ST70/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
85,B07ZHJFH4W,"4,0",Franchement au niveau  de la durée de vie d un appareil..  cette tv a tout ce qu il faut sans oublier  le orix,29/4/2022,France,Achat vérifié,Franchement au niveau  de la durée de vie d un appareil..  cette tv a tout ce qu il faut sans oublier  le orix,,/gp/customer-reviews/R7WO2TTIVK40S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
86,B07ZHJFH4W,"1,0","Tele non ouverture tout de suite car achete en promotion pour ma nouvelle maison. On vient d ouvrir le paquet qui etait lui en parfaite etat et la nous nous somme rendu compte que la tele etait abîmé dans le carton. Honteux, cela a du ce produire a l usine est replace comme ca danz le carton !!!",16/2/2022,France,Achat vérifié,"Tele non ouverture tout de suite car achete en promotion pour ma nouvelle maison. On vient d ouvrir le paquet qui etait lui en parfaite etat et la nous nous somme rendu compte que la tele etait abîmé dans le carton. Honteux, cela a du ce produire a l usine est replace comme ca danz le carton !!!",,/gp/customer-reviews/R12KJTLMLBTP3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
87,B07ZHJFH4W,"1,0",Après quelques semaines de chat j'ai un trait vertical de part en part de l'écran et le vendeur ne répond pas au téléphone j'ai un réel problème avec ce produit,10/5/2021,France,Achat vérifié,Après quelques semaines de chat j'ai un trait vertical de part en part de l'écran et le vendeur ne répond pas au téléphone j'ai un réel problème avec ce produit,Une personne a trouvé cela utile,/gp/customer-reviews/R1SIMRJ9HRTVZ4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
88,B07ZHJFH4W,"1,0",J’ai reçu mon colis super contente le carton intact je l’es laisser même pas 3 jours le temps de recevoir le support mural je ouvre le télé enfonce dans un coins pas génial j’ai demander un remboursement on verra bien on aurait dit c fait exprès le carton intact,2/7/2020,France,Achat vérifié,J’ai reçu mon colis super contente le carton intact je l’es laisser même pas 3 jours le temps de recevoir le support mural je ouvre le télé enfonce dans un coins pas génial j’ai demander un remboursement on verra bien on aurait dit c fait exprès le carton intact,Une personne a trouvé cela utile,/gp/customer-reviews/R1VIF0D6VCHBRH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
89,B07ZHJFH4W,"5,0","Habitué aux Sony Bravia, rien à redire . Pour 70% moins cher que les grandes marques, je ne peux pas me plaindre. Ayant déjà payé le prix fort pour mes deux Sony, je suis content d’avoir épargné plusieurs centaines d’euros pour ce 50’ pouces en 4K. La télécommande est bien et je n’ai aucunement l’impression d’avoir acheté un produit basse gamme, bien au contraire.",17/3/2020,France,Achat vérifié,"Habitué aux Sony Bravia, rien à redire . Pour 70% moins cher que les grandes marques, je ne peux pas me plaindre. Ayant déjà payé le prix fort pour mes deux Sony, je suis content d’avoir épargné plusieurs centaines d’euros pour ce 50’ pouces en 4K. La télécommande est bien et je n’ai aucunement l’impression d’avoir acheté un produit basse gamme, bien au contraire.",,/gp/customer-reviews/RIUCQW3B3T6WB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
90,B07ZHJFH4W,"5,0",Très bien pour le moment.,27/8/2020,France,Achat vérifié,Très bien pour le moment.,Une personne a trouvé cela utile,/gp/customer-reviews/R2GAG249X4DYIK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
91,B07ZHJFH4W,"1,0",je ne recommande pas l'achat.,24/9/2021,France,Achat vérifié,je ne recommande pas l'achat.,Une personne a trouvé cela utile,/gp/customer-reviews/R3DDH5YOJXWLJF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
92,B07ZHJFH4W,"3,0","La télé est bien niveau image et son mais des fois l'OS plante et la Télé est très lente voir figée sur les applications Netflix, Prime vidéo, Molotov, Disney+. Obligé de l'éteindre (débrancher le courant) puis de la rebrancher pour qu'elle se rallume et fonctionne a nouveau",9/9/2021,France,Achat vérifié,"La télé est bien niveau image et son mais des fois l'OS plante et la Télé est très lente voir figée sur les applications Netflix, Prime vidéo, Molotov, Disney+. Obligé de l'éteindre (débrancher le courant) puis de la rebrancher pour qu'elle se rallume et fonctionne a nouveau",,/gp/customer-reviews/R1I5GLXM2FK4E4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
